ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
20,Entailment,Entailment,"The US norm expresses positive attitude towards celebrating birthdays, and the Chinese norm expresses disapproval towards forgetting birthdays","Admitting your faults is a sign of humility, and humility is good",0.31934046745300293,0.4816693663597107,0.4005049169063568
21,No Relation,Entailment,"The US norm is about communication and expressing emotions in a relationship, while the Chinese norm is about controlling emotions and not allowing jealousy to take over",Admitting faults shows that you are a person who cares about your actions,0.3177376985549927,0.4924312233924866,0.4050844609737396
22,No Relation,Entailment,"The US norm is about being supportive and looking out for the well-being of friends, while the Chinese norm is about respecting the autonomy of others and not forcing them to do something they don't want",Admitting your faults is an important part of becoming a better person,0.35380053520202637,0.4740734100341797,0.413936972618103
23,Entailment,Entailment,"Both norms express negative attitude towards having feelings for a friend's partner, which is already taken",It's good to admit faults because it shows you're human,0.2488304227590561,0.46433329582214355,0.3565818592905998
24,No Relation,Entailment,"The US norm is about the importance of having social connections, while the Chinese norm is about not taking responsibility for the relationships between two other people",Admitting your faults means that you are being honest with yourself,0.2985808253288269,0.47822412848472595,0.38840247690677643
25,Entailment,Entailment,"Both norms express similar attitudes towards facing life, with the US norm expressing a more negative attitude and the Chinese norm expressing a more positive attitude",Admitting your faults is a sign of maturity and is good for your health,0.344154953956604,0.45015770196914673,0.39715632796287537
26,Entailment,Entailment,Both norms express the idea that marriage is a serious commitment and should not be entered into lightly,Admitting your faults is good and you will be able to fix them,0.2538089454174042,0.47705018520355225,0.3654295653104782
27,No Relation,Entailment,"The US norm is about having a moral obligation to like your family, while the Chinese norm is about being polite and not expressing negative opinions about your family",Admitting your faults is a sign of strength and courage and can bring you closer to repairing the damage that has occurred,0.3375356197357178,0.5038338303565979,0.42068472504615784
28,No Relation,Entailment,"The US norm is about maintaining positive relationships, while the Chinese norm is about respecting boundaries and not engaging in disrespectful behavior",Admitting faults means you are taking responsibility for your actions and trying to correct them,0.330169677734375,0.5085687637329102,0.4193692207336426
29,Entailment,Entailment,Both norms express similar attitudes towards reconciling with a partner even when parents do not approve,People should admit their faults to improve themselves and their relationships with others,0.33900904655456543,0.5426930785179138,0.4408510625362396
30,Entailment,Entailment,Both norms express negative attitudes towards interfering in another person's relationship,Admitting your faults is good because it means you are admitting that you made a mistake and are trying to make it right,0.31139034032821655,0.4711119830608368,0.3912511616945267
31,Entailment,Entailment,"The US norm expresses approval towards celebrating a friend's birthday, while the Chinese norm expresses a more specific judgement (""it is okay to attend your friend's friend's birthday party if you all get along well"")",Admitting your faults is a good thing to do,0.2681308388710022,0.5272876024246216,0.3977092206478119
32,Entailment,Entailment,"Both the US and Chinese norms express disapproval of having bad friends, with the US norm emphasizing the health risks of resenting friends and the Chinese norm emphasizing the need to avoid bad friends",Admitting faults means that you're admitting you have done wrong,0.34804975986480713,0.3943973481655121,0.3712235540151596
33,Entailment,Entailment,"Both norms imply that love for family is important, but the Chinese norm further suggests that parents may not necessarily know how to love their children",Admitting your faults is a good thing to do,0.2063160389661789,0.5246175527572632,0.36546679586172104
34,Contradiction,Entailment,"The US norm expresses a positive attitude towards parents, while the Chinese norm expresses an acceptance of not liking one's mother",Admitting your faults shows you're humble and that you are willing to change,0.33060210943222046,0.4686209559440613,0.39961153268814087
35,Entailment,Entailment,Both norms express similar attitudes towards being annoyed when someone wants to play but you don't,Admitting your faults is a sign of humility,0.18510529398918152,0.5049436688423157,0.3450244814157486
36,No Relation,Entailment,"The US norm is about having different levels of relationships with people, while the Chinese norm is about respecting familial relationships and not having negative thoughts about family members",Admitting your faults is a good thing to do,0.24901069700717926,0.5076432824134827,0.37832698971033096
37,No Relation,Entailment,"The US norm is about personal relationships and feelings, while the Chinese norm is about respecting family relationships and honoring one's parents",Admitting your faults is a sign of humility and is the first step in being able to improve,0.31369781494140625,0.47347769141197205,0.39358775317668915
38,No Relation,Entailment,"The US norm is about familial relationships and expectations, while the Chinese norm is about interpersonal relationships and respect for others",Admitting your faults is a good way to improve yourself and improve your relationships with others,0.357685923576355,0.5351299047470093,0.44640791416168213
39,Entailment,Entailment,"Both norms express disapproval towards hating one's younger sibling, though in slightly different ways","Admitting your faults means that you are being open about them, which is good",0.2789881229400635,0.48692283034324646,0.38295547664165497
40,No Relation,Entailment,"The US norm is about showing respect and appreciation for your partner's friends, while the Chinese norm is about respecting boundaries and not engaging in certain types of relationships",People need to admit their faults to improve themselves,0.30036434531211853,0.4836893379688263,0.3920268416404724
41,No Relation,Entailment,"The US norm is about liking your partner's friends, while the Chinese norm is about what to do if your friends don't like each other already",Admitting your faults is a sign of self-respect and maturity,0.25573116540908813,0.47484639286994934,0.36528877913951874
42,No Relation,Entailment,"The US norm is about divorce, while the Chinese norm is about talking with your ex",It's good to admit your faults shows that you are a good person,0.27511125802993774,0.46783554553985596,0.37147340178489685
43,Contradiction,Entailment,"The US norm expresses disapproval towards the idea of one's children hating them, while the Chinese norm expresses acceptance towards the idea of not liking one's mother",Admitting that you are wrong is the first step to fixing the problem,0.32693570852279663,0.46335849165916443,0.39514710009098053
44,No Relation,Entailment,"The US norm is about promoting healthy habits in children, while the Chinese norm is about politeness and respect in social interactions",Admitting your faults is a sign of being able to accept yourself,0.2626523971557617,0.48609617352485657,0.37437428534030914
45,Entailment,Entailment,Both norms imply that it is not socially acceptable to wish one's family member to die but  communicate one's thoughts with others,Admitting your faults can be good for your character,0.23781172931194305,0.49443498253822327,0.36612335592508316
46,No Relation,Entailment,"The US norm is about personal preference and opinion, while the Chinese norm is about respecting the rights of animals and not retaliating against them",Being honest about your mistakes is good,0.2409091740846634,0.4971805810928345,0.36904487758874893
47,No Relation,Entailment,"The US norm is about expressing emotions and understanding the feelings of others, while the Chinese norm is about respecting social etiquette and not asking intrusive questions",Admitting your faults is a sign of humility and it shows that you are willing to accept responsibility for your actions,0.3643399178981781,0.48960211873054504,0.4269710183143616
48,Entailment,Entailment,Both norms express disapproval towards not knowing one's feelings,The sentence implies that it's a good thing and it is good to admit your faults,0.4131702184677124,0.5117678642272949,0.46246904134750366
49,Contradiction,Entailment,The US norm expresses approval of feeling jealous while the Chinese norm expresses disapproval,"The phrase ""admit your faults"" is a paraphrase of ""take responsibility for your actions""",0.27391499280929565,0.45146116614341736,0.3626880794763565
50,No Relation,Entailment,"US norm talks about speaking politely to a partner, while Chinese norm expresses a negative attitude towards being angry at your sister",It is good to admit you have faults and that you are not perfect,0.26414087414741516,0.4430387318134308,0.353589802980423
51,Entailment,Entailment,The US norm expresses positive attitude towards falling in love,Admitting your faults means you are a good person,0.22380144894123077,0.5070447325706482,0.3654230907559395
52,Entailment,Entailment,"Both norms express disapproval towards forgetting the partner's birthday, though the Chinese norm puts more emphasis on it being abnormal",Admitting one's faults is a sign of humility,0.2561184763908386,0.5113561749458313,0.38373732566833496
53,No Relation,Entailment,"The US norm is about personal feelings and emotions, while the Chinese norm is about respecting family relationships and obligations",Admitting your faults means you accept your mistakes and learn from them,0.28591838479042053,0.4323764741420746,0.35914742946624756
54,No Relation,Entailment,"The US norm is about being respectful and considerate of others, while the Chinese norm is about setting boundaries in relationships",Admitting your faults is a sign of humility and self-awareness,0.33087557554244995,0.5363252758979797,0.43360042572021484
55,No Relation,Entailment,"The US norm is about being considerate and inclusive of friends, while the Chinese norm is about respecting social customs and traditions",Admitting your flaws can be a sign of being self-aware and rehabilitated,0.22964335978031158,0.5285084843635559,0.37907592207193375
56,Entailment,Entailment,"Both norms express disapproval towards hating oneself, so they are expressing similar attitudes towards the situation",Admitting your faults is a way to make up for them,0.3456699252128601,0.4983108639717102,0.42199039459228516
57,No Relation,Entailment,"US norm talks about interfering with a friend's dating life, whereas Chinese norm is about telling news to your friend",Admitting one's faults is a sign of humility,0.240924671292305,0.5114905834197998,0.3762076273560524
58,No Relation,Entailment,"The US norm is about respecting family relationships, while the Chinese norm is about expressing gratitude in a wedding context",Admitting your faults means you are taking responsibility for your actions,0.2504006624221802,0.46228936314582825,0.3563450127840042
59,Entailment,Entailment,"Both norms express that it is acceptable to say ""no"" when something is wrong for you, even if it is to close family members",Admitting one's faults is often a sign of humility and remorse,0.3052784204483032,0.5439332127571106,0.4246058166027069
60,Entailment,Entailment,Both norms express disapproval towards interfering in a friend's dating life,Admitting faults is a sign of self awareness and humility,0.2573348581790924,0.4982488751411438,0.3777918666601181
61,No Relation,Entailment,"The US norm is about rudeness to a friend, while the Chinese norm is about having friends in general",Admitting your faults makes it easier to fix them,0.22122660279273987,0.4565594494342804,0.33889302611351013
62,Entailment,Entailment,"Both norms express similar attitudes towards asking random people online for advice, i",Admitting your faults shows you are willing to change,0.1150474101305008,0.4710942506790161,0.29307083040475845
63,No Relation,Entailment,"The US norm is about self-protection and avoiding negative people, while the Chinese norm is about self-acceptance and having a positive attitude towards oneself",Admitting your faults is a sign of humility and self-awareness,0.3744591474533081,0.5522599220275879,0.463359534740448
64,Entailment,Entailment,"The US norm expresses positive attitude towards spending time with your partner, and the Chinese norm expresses disapproval towards making excuses when one is not busy in order to avoid spending time with your partner",Admitting your faults is a sign of humility,0.30392706394195557,0.541456401348114,0.4226917326450348
65,No Relation,Entailment,"The US norm is about the emotional bond between parents and children, while the Chinese norm is about respecting one's mother and not expressing negative emotions towards her",Admitting your faults can help you fix them,0.161524698138237,0.45142310857772827,0.30647390335798264
66,No Relation,Entailment,"The US norm is about treating others with respect and understanding, while the Chinese norm is about the expectations of behavior between siblings",Admitting your faults is an indication that you are able to accept responsibility,0.28390347957611084,0.5000078082084656,0.3919556438922882
67,No Relation,Entailment,"The US norm is about the expectations of couples in a relationship, while the Chinese norm is about the expectations of friends when it comes to giving advice",Admitting your faults is a good thing,0.17452366650104523,0.4699144661426544,0.3222190663218498
68,Entailment,Entailment,"Both norms express approval towards apologizing to the girlfriend when she is angry, either through asking her to apologize or apologizing yourself",Admitting your faults means you acknowledge them and are willing to make amends,0.3562963604927063,0.4696263074874878,0.41296133399009705
69,No Relation,Entailment,"The US norm is about having a positive attitude towards oneself, while the Chinese norm is about respecting family relationships and not expressing negative emotions towards family members",It shows that you are willing to admit your faults and take responsibility for them,0.3944533169269562,0.4950101375579834,0.4447317272424698
70,No Relation,Entailment,"The US norm is about expressing emotions in a relationship, while the Chinese norm is about maintaining appropriate boundaries between family members",Admitting your faults is a sign of humility and demonstrates that you are genuinely interested in improving yourself,0.2967335879802704,0.4934571385383606,0.3950953632593155
71,Contradiction,Entailment,"The US norm expresses disapproval towards leaving people out of important events, while the Chinese norm implies that it is okay to not invite someone if one does not think the relationship is good",Admitting your faults is a sign of maturity and shows humility,0.25776731967926025,0.49362921714782715,0.3756982684135437
72,Entailment,Entailment,"Both norms express similar attitudes towards the situation, which is that it is understandable to be uncomfortable with a partner having a roommate of the opposite sex if it is affecting the relationship",Admitting your faults means you are taking responsibility for your actions,0.2504475712776184,0.4851357936859131,0.36779168248176575
73,No Relation,Entailment,"The US norm is about caution and being careful when entering a relationship, while the Chinese norm is about respecting the sanctity of marriage and avoiding extramarital affairs",Admitting your faults is a form of self-reflection,0.3089660406112671,0.48509031534194946,0.3970281779766083
74,No Relation,Entailment,"The US norm expresses acceptability for a feeling, while the Chinese norm is about actions that arise because of that feeling",Admitting your faults can make you feel a lot better and help you move on,0.3547287583351135,0.4510011374950409,0.4028649479150772
75,Contradiction,Entailment,"While the US norm expresses an understanding attitude towards not liking everyone, the Chinese norm expresses a more disapproving attitude towards not liking one's father",Admitting your faults is good because it makes you a better person,0.29173022508621216,0.46885937452316284,0.3802947998046875
76,Contradiction,Entailment,"US norm approves expressing concern on behalf of parents, while Chinese norm deems it inappropriate to lose temper, which can happen if parents are overly concerned",Admitting your faults is a sign of humility and it's important to admit them to yourself as well as others,0.3689315915107727,0.47452598810195923,0.42172878980636597
77,No Relation,Entailment,"The US norm is about showing respect to friends, while the Chinese norm is about prioritizing the feelings of a friend over worrying about her boyfriend",It's good to admit faults because you are being honest,0.2812177538871765,0.4440869092941284,0.36265233159065247
78,No Relation,Entailment,None of the Chinese norms are applicable to the situation as none of them talk about talking with family in the context of contesting an inheritance,Admitting your faults shows that you are a human and that is ok with most people,0.3032677471637726,0.45473435521125793,0.37900105118751526
79,No Relation,Entailment,"The US norm is about respecting the feelings of others and avoiding conflict, while the Chinese norm is about politeness and not asking intrusive questions",Admitting your faults is a sign of humility,0.30899542570114136,0.5206973552703857,0.41484639048576355
80,No Relation,Entailment,"The US norm is about being attention-seeking, while the Chinese norm is about being considerate to your partner",Admitting your faults means being honest and accepting your shortcomings,0.3061237335205078,0.4755803048610687,0.39085201919078827
81,No Relation,Entailment,"The US norm is about seeking assistance when needed, while the Chinese norm is about respecting boundaries and not intruding on someone else's space",Admitting your faults is a sign of maturity and remorse,0.19255293905735016,0.5136322975158691,0.35309261828660965
82,Contradiction,Entailment,"The US norm expresses disapproval of not being polite to one's partner's friends, while the Chinese norm expresses approval of not associating with the boyfriend's friends if the boyfriend does not approve",Being able to admit that you are wrong is a sign of being humble,0.3778722882270813,0.47766438126564026,0.4277683347463608
83,Contradiction,Entailment,"The US norm expresses approval towards expressing dislike towards the aunt, while the Chinese norm expresses disapproval towards expressing hatred towards elders and siblings",Being able to admit your faults means that you can work to correct them,0.3156737983226776,0.41127997636795044,0.363476887345314
84,No Relation,Entailment,"The US norm is about respecting the autonomy of others, while the Chinese norm is about respecting authority and not challenging elders",Admitting your faults is a sign of humility and teaches others to be more accepting of others,0.37222352623939514,0.5388346314430237,0.4555290788412094
85,No Relation,Entailment,"The US norm is about speaking clearly and confidently, while the Chinese norm is about seeking forgiveness and redemption","People are often hesitant to admit their faults, so it's good to be able to do so",0.3824259638786316,0.47539299726486206,0.4289094805717468
86,Entailment,Entailment,Both norms express a similar attitude that truthfulness is important in a relationship,Being able to admit one's own faults is a sign of being rehabilitated,0.2580975294113159,0.5209903120994568,0.38954392075538635
87,Entailment,Entailment,"Both norms express approval of expressing one's honest opinion, even if it is not in line with what someone else believes",Admitting your faults is a sign of humility,0.3099682927131653,0.5838308930397034,0.4468995928764343
88,Contradiction,Entailment,"The US norm expresses positive attitude towards hugging people when they are down, while the Chinese norm expresses disapproval towards asking for a hug from a stranger",Admitting faults is a sign of being remorseful,0.2431250661611557,0.4895345866680145,0.3663298264145851
89,Entailment,Entailment,"Both norms express disapproval towards negative feelings towards family members, even if it is not expressed in the same way",Admitting one's faults means that you are taking responsibility for the wrongdoings,0.33657288551330566,0.4506920576095581,0.3936324715614319
90,Entailment,Entailment,Both norms express similar attitudes towards being in a relationship with someone who puts no effort into it: negative,Being honest with yourself is a good thing,0.2695643901824951,0.47394323348999023,0.3717538118362427
91,No Relation,Entailment,"The US norm is about familial relationships and expectations, while the Chinese norm is about personal choice and freedom in social relationships",The sentence is true because you can see the benefits of admitting your faults,0.2579870820045471,0.47620540857315063,0.3670962452888489
92,No Relation,Entailment,"The US norm is about respecting boundaries and not competing for someone's affections, while the Chinese norm is about having platonic relationships with people of the opposite sex",Admitting your faults is a sign of strength,0.25803089141845703,0.5253499150276184,0.3916904032230377
93,No Relation,Entailment,"The US norm is about letting go of grudges and forgiving others, while the Chinese norm is about respecting boundaries and not allowing past relationships to interfere with current ones",Admitting your faults is a sign of strength,0.3556221127510071,0.5160052180290222,0.43581366539001465
94,Contradiction,Entailment,"The US norm allows for expressing negative feelings, while the Chinese norm expresses disapproval towards expressing negative emotions",Admitting your faults means you are being honest with yourself,0.34464675188064575,0.47568854689598083,0.4101676493883133
95,Contradiction,Entailment,The US norm of being independent contradicts with the Chinese norm of asking for advice,The sentence is true because it is a good quality to admit your faults,0.21524596214294434,0.47527503967285156,0.34526050090789795
96,Entailment,Entailment,"Both norms express the idea that it is okay to like someone, even if it might not end up in a relationship",The reason it's good to admit your faults is because you are showing that you have the courage to change,0.3282862603664398,0.5685120224952698,0.4483991414308548
97,Contradiction,Entailment,"The US norm expresses negative attitude towards maintaining contact with an ex, while the Chinese norm expresses a more positive judgement (""it is understandable"")",Admitting your faults is a sign of being humble and accepting of your shortcomings,0.35993069410324097,0.4955509901046753,0.42774084210395813
98,Entailment,Entailment,"Both norms express disapproval towards not communicating when something is wrong, either intentionally or unintentionally",Being able to admit your faults shows that you are willing to change and improve upon them,0.36826929450035095,0.5150792598724365,0.44167427718639374
99,Contradiction,Entailment,"The US norm expresses a negative attitude towards having contact with family members, while the Chinese norm expresses a positive attitude towards having contact with family members",It's good to admit you are not perfect,0.29211270809173584,0.39101260900497437,0.3415626585483551
100,Entailment,Entailment,Both norms express the idea that one should be thoughtful and considerate when asking for money from family members,Admitting your faults shows that you are a good person,0.2801690697669983,0.5291303992271423,0.4046497344970703
101,No Relation,Entailment,"The US norm is about etiquette and politeness, while the Chinese norm is about career choices and financial stability",Admitting your faults is a sign of humility,0.23328228294849396,0.485003262758255,0.3591427728533745
102,Entailment,Entailment,Both norms express the idea that it is not acceptable to require someone to give you a present,Admitting faults is good for your health and your relationships,0.23210899531841278,0.46671637892723083,0.3494126871228218
103,No Relation,Entailment,"The US norm is about showing respect and understanding for family members, while the Chinese norm is about respecting the feelings of multiple partners in a relationship",Admitting your faults is a good way to show you are able to admit that you have wronged someone,0.3146951198577881,0.4817003309726715,0.3981977254152298
104,No Relation,Entailment,"The US norm is about taking responsibility for one's actions, while the Chinese norm is about showing respect and politeness when interacting with others",Admitting faults is a sign of self-awareness,0.3514770269393921,0.5314878225326538,0.44148242473602295
105,No Relation,Entailment,"The US norm is about respecting family relationships, while the Chinese norm is about being mindful of how one expresses their emotions","Admitting fault is a sign of humility, which is good",0.2481866180896759,0.4911050498485565,0.3696458339691162
106,No Relation,Entailment,"The US norm is about the difficulty of ending a romantic relationship, while the Chinese norm is about respecting the decisions of a friend",Being honest with yourself is a good way to get better,0.2520759701728821,0.4843232333660126,0.3681996017694473
107,Contradiction,Entailment,The US norm advises to break off a bad relationship with one's dad,Admitting your faults means you are being honest about your mistakes,0.25162696838378906,0.4360712766647339,0.3438491225242615
108,Entailment,Entailment,Both norms express the idea that the partner's dissatisfaction is not completely unexpected and the individual is still responsible for it,Admitting your faults is a sign of self improvement,0.2933431565761566,0.5365015268325806,0.4149223417043686
109,Entailment,Entailment,"Both norms express disapproval of hate towards the mother, showing similar attitudes towards the feeling of hate towards one's mother",Admitting your faults is a sign of self awareness,0.3587479591369629,0.521821916103363,0.44028493762016296
110,Contradiction,Entailment,"The US norm expresses acceptance and understanding of unique phobias, while the Chinese norm expresses disapproval of being afraid of the sound of flushing toilets","Admitting your faults means you are being honest, which is a good thing",0.2586820125579834,0.48521795868873596,0.3719499856233597
111,No Relation,Entailment,"The US norm is about the value of hard work and earning a living, while the Chinese norm is about the etiquette of asking for a job",Admitting your faults is a sign of humility and it's ok to admit them to others,0.3323828876018524,0.502378523349762,0.4173807054758072
112,No Relation,Entailment,The US norm is about an individual's freedom of getting into a relationsihp,Admitting your faults is usually a good thing,0.22595764696598053,0.4803153872489929,0.3531365171074867
113,No Relation,Entailment,"US norm talks about the relationship between parents and children, whereas Chinese norm discusses your partner's sister",Admitting your faults shows humility and shows that you are a good person,0.26753348112106323,0.4489341676235199,0.35823382437229156
114,No Relation,Entailment,"None of the Chinese norms are applicable to the situation since the US norm is talking about being angry at someone you love, while the Chinese norms are about confronting elders",It's good to admit your faults is a moral statement that implies admitting your mistakes and fault is good,0.3975708484649658,0.38718971610069275,0.3923802822828293
115,No Relation,Entailment,Brining your significant other around to your friends is not the same as your friends needing to like your significant other,Admitting your faults is a sign of being human and being able to accept that you're not perfect,0.26477766036987305,0.4848692715167999,0.3748234659433365
116,No Relation,Entailment,"The US norm is about personal hygiene, while the Chinese norm is about respecting personal boundaries and consent",Admitting your faults means that you are being honest with yourself,0.2827250361442566,0.46993350982666016,0.3763292729854584
117,No Relation,Entailment,"The US norm is about maintaining a healthy relationship with a spouse, while the Chinese norm is about having a general attitude of tolerance and understanding towards others",Admitting your faults means you are being honest and taking responsibility for your actions,0.28940528631210327,0.4980370104312897,0.39372114837169647
118,Contradiction,Entailment,"The US norm expresses a positive attitude towards keeping track of meaningful dates of those close to you, while the Chinese norm expresses a more neutral judgement (""it is not necessary"")",It's good to admit your faults because it means you are willing to work on your problems,0.3317558467388153,0.48260927200317383,0.40718255937099457
119,No Relation,Entailment,"The US norm is about expressing love and intimacy in a relationship, while the Chinese norm is about respecting the privacy of past relationships",It's good to admit your faults because you will be able to fix it and move on,0.24697701632976532,0.49117547273635864,0.369076244533062
120,Entailment,Entailment,"Both norms express disapproval towards harboring negative emotions towards a friend, so they are expressing similar attitudes in this situation",Admitting your faults shows you accept responsibility for what you do,0.3635101318359375,0.46658608317375183,0.41504810750484467
121,Contradiction,Entailment,"The US norm expresses approval towards reporting a cheating student to the teacher, while the Chinese norm expresses disapproval",Admitting faults is a sign of humility and demonstrates that you are human,0.294840931892395,0.48622649908065796,0.3905337154865265
122,Entailment,Entailment,"Both norms express disapproval of fighting with one's mother, and the Chinese norm further suggests that communication is a better way of resolving conflict",Admitting your faults is a sign of maturity,0.23447871208190918,0.5614107251167297,0.39794471859931946
123,Entailment,Entailment,"The US norm expresses disapproval towards the girlfriend's action, while the Chinese norm expresses disapproval as well, since it is not right to take advantage of someone who still has feelings for her",Admitting your faults is the first step to being a good person and repairing strained relationships,0.34121406078338623,0.47522056102752686,0.40821731090545654
124,No Relation,Entailment,"The US norm is about having a positive attitude towards one's father, while the Chinese norm is about respecting the social conventions of not speaking ill of one's father",Admitting your faults is a sign of strength and courage,0.3511781096458435,0.5104230642318726,0.43080058693885803
125,Contradiction,Entailment,The US norm advises against pursuing someone who is in a relationship,Being aware of your mistakes and being able to admit them is a sign of strength,0.148729145526886,0.505510687828064,0.327119916677475
126,No Relation,Entailment,"The US norm is about how people may react to a new parent, while the Chinese norm is about respecting and honoring one's own mother",Admitting one's faults is good,0.19838371872901917,0.47876590490341187,0.3385748118162155
127,No Relation,Entailment,The US norm expresses expectation of attendance while the Chinese norm talks about giving a gift when attending a wedding,Admitting your faults is a sign of maturity and self-knowledge,0.2252371907234192,0.4746331572532654,0.3499351739883423
128,No Relation,Entailment,"The US norm is about maintaining family relationships, while the Chinese norm is about respecting individual feelings and emotions",Admitting your faults is an important aspect of being human,0.28109806776046753,0.5279029011726379,0.40450048446655273
129,Contradiction,Entailment,The US norm expresses disapproval towards hating one's spouse while the Chinese norm expresses approval towards divorcing when one does not get along with their partner,It takes a lot of courage to admit that you are wrong,0.33346813917160034,0.4756796658039093,0.4045739024877548
130,Contradiction,Entailment,The US norm expresses a neutral attitude twoards the rivlary and jealousy between sibilings,Admitting your faults means you are admitting that you have done something wrong,0.17667756974697113,0.3837257921695709,0.280201680958271
131,No Relation,Entailment,"The US norm is about being aware of and expressing your emotions, while the Chinese norm is about taking initiative and being independent in problem-solving",Admitting your faults is a sign of self-awareness and remorse,0.34335172176361084,0.5713309049606323,0.4573413133621216
132,Entailment,Entailment,Both norms express similar attitudes towards making decisions in a confusing situation,Admitting your faults is a good thing,0.2508660554885864,0.5219975709915161,0.38643181324005127
133,Contradiction,Entailment,"The US norm expresses disapproval of breaking up with someone without justification, while the Chinese norm suggests that it is okay to break up without too much explanation",Admitting your faults is a sign of being honest and remorseful,0.33086299896240234,0.4762936532497406,0.40357832610607147
